SKU,Store,Pallet ID,Item ID,UPC,Description,Main Category,Subcategory,Brand,Model,Size,Color,Quantity,Appx. EXT Retail,Appx. Unit Retail,Approx. EXT Wholesale Value,Approx. Unit Wholesale Value,Your Price %,Your EXT Price,Your Unit Price $,% of Load QTY,% of Load $$,Notes
"CARA-LN-PREM015","","","","71249269558","LOreal Paris Colour Privee Collection","","","Loreal","","","","13","129.87","9.99","0.00","0.00","5.00","6.49","0.50","0.0015","0.001409",""
"CARA-LN-PREM015","","","","639370913247","CND Vinylux Cuticle Eraser, 0.5 Oz | CVS","","","CND","","","","13","142.87","10.99","0.00","0.00","5.00","7.14","0.55","0.0015","0.001550",""
"CARA-LN-PREM015","","","","18515127372","CCA Industries Nutra Nail No-Mess Express Gel Perfect Remover, 5 Ea","","","CCA Industries","","","","13","90.87","6.99","0.00","0.00","5.00","4.54","0.35","0.0015","0.000986",""
"CARA-LN-PREM015","","","","74170430745","Sally Hansen Limited Edition Miracle Gel Nail Polish - 160 Rum Punch","","","Sally Hansen","","","","12","119.88","9.99","0.00","0.00","5.00","5.99","0.50","0.0014","0.001300",""
"CARA-LN-PREM015","","","","74170430165","Sally Hansen Complete Salon Manicure - SH - Pink Shell - Sally Hansen","","","Sally Hansen","","","","12","119.88","9.99","0.00","0.00","5.00","5.99","0.50","0.0014","0.001300",""
"CARA-LN-PREM015","","","","639370099149","W-C-5854 Vinylux Weekly Polish No.153 Tinted Love Womens Nail Polish, 0.5 Oz","","","CND","","","","12","131.88","10.99","0.00","0.00","5.00","6.59","0.55","0.0014","0.001431",""
"CARA-LN-PREM015","","","","74170421958","Sally Hansen Nail Shapers","","","Sally Hansen","","","","12","119.88","9.99","0.00","0.00","5.00","5.99","0.50","0.0014","0.001300",""
"CARA-LN-PREM015","","","","74170430189","Sally Hansen Complete Salon Manicure Nail Polish No. 845 Slice of Sunset","","","Sally Hansen","","","","12","119.88","9.99","0.00","0.00","5.00","5.99","0.50","0.0014","0.001300",""
"CARA-LN-PREM015","","","","639370907680","CND Vinylux Weekly Nail Polish Salmon Run 0.5 Fl Oz","","","CND","","","","12","131.88","10.99","0.00","0.00","5.00","6.59","0.55","0.0014","0.001431",""
"CARA-LN-PREM015","","","","639370909639","CND Vinylux Weekly Nail Polish Irreverent Rose 0.5 Fl Oz","","","CND","","","","12","131.88","10.99","0.00","0.00","5.00","6.59","0.55","0.0014","0.001431",""
"CARA-LN-PREM015","","","","639370912813","Vinylux Weekly Polish - Brass Button 229 by CND - 0.5 Oz Nail Polish","","","CND","","","","12","131.88","10.99","0.00","0.00","5.00","6.59","0.55","0.0014","0.001431",""
"CARA-LN-PREM015","","","","639370000824","CND Vinylux Long Wear Nail Polish Red * Devil RED #364 * 15ml","","","CND","","","","12","131.88","10.99","0.00","0.00","5.00","6.59","0.55","0.0014","0.001431",""
"CARA-LN-PREM015","","","","639370915975","CND Vinylux Mercurial","","","CND","","","","12","131.88","10.99","0.00","0.00","5.00","6.59","0.55","0.0014","0.001431",""
"CARA-LN-PREM015","","","","309974829168","Revlon Brilliant Strength Nail Varnish Color 030","","","Revlon","","","","12","107.88","8.99","0.00","0.00","5.00","5.39","0.45","0.0014","0.001170",""
"CARA-LN-PREM015","","","","639370908748","CND Vinylux Nail Color, #195 Naked Naivete - 0.5 Oz | CVS","","","CND","","","","11","120.89","10.99","0.00","0.00","5.00","6.04","0.55","0.0013","0.001311",""
"CARA-LN-PREM015","","","","639370912837","CND Vinylux Nail Polish - Brick Knit #223 0.5 Oz","","","CND","","","","11","120.89","10.99","0.00","0.00","5.00","6.04","0.55","0.0013","0.001311",""
"CARA-LN-PREM015","","","","639370098692","Vinylux Weekly Polish - 106 Bloodline by CND for Women - 0.5 Oz Nail Polish","","","CND","","","","11","120.89","10.99","0.00","0.00","5.00","6.04","0.55","0.0013","0.001311",""
"CARA-LN-PREM015","","","","639370098944","CND Vinylux Long Wear Nail Polish (No Lamp Required), 15 Ml, Blue, Midnight Swim","","","CND","","","","11","120.89","10.99","0.00","0.00","5.00","6.04","0.55","0.0013","0.001311",""
"CARA-LN-PREM015","","","","639370099118","CND Vinylux Long Wear Nail Polish - 150 Strawberry Smoothie, 0.5 Fl Oz","","","CND","","","","11","120.89","10.99","0.00","0.00","5.00","6.04","0.55","0.0013","0.001311",""
"CARA-LN-PREM015","","","","639370906119","CND Vinylux Crimson Sash 0.5 Oz","","","CND","","","","11","120.89","10.99","0.00","0.00","5.00","6.04","0.55","0.0013","0.001311",""
"CARA-LN-PREM015","","","","639370920450","CND Vinylux Long Wear Nail Polish - 190 Butterfly Queen, 0.5 Fl Oz","","","CND","","","","11","120.89","10.99","0.00","0.00","5.00","6.04","0.55","0.0013","0.001311",""
"CARA-LN-PREM015","","","","639370000817","CND Vinylux - B-Day Candle 0.5 Oz - #322","","","CND","","","","11","120.89","10.99","0.00","0.00","5.00","6.04","0.55","0.0013","0.001311",""
"CARA-LN-PREM015","","","","639370099040","CND Vinylux Nail Polish - Rock Royalty #141 0.5 Oz","","","CND","","","","11","120.89","10.99","0.00","0.00","5.00","6.04","0.55","0.0013","0.001311",""
"CARA-LN-PREM015","","","","74170431933","Sally Hansen Complete Salon Manicure Nail Polish","","","Sally Hansen","","","","11","98.89","8.99","0.00","0.00","5.00","4.94","0.45","0.0013","0.001072",""
"CARA-LN-PREM015","","","","74170412635","Sally Hansen Triple Shine Nail Polish 170 Great White 0.33 Fl. Oz.","","","Sally Hansen","","","","11","98.89","8.99","0.00","0.00","5.00","4.94","0.45","0.0013","0.001072",""
"CARA-LN-PREM015","","","","639370907635","CND Care Essentials Rescuerxx","","","CND","","","","11","120.89","10.99","0.00","0.00","5.00","6.04","0.55","0.0013","0.001311",""
"CARA-LN-PREM015","","","","639370915999","CND Vinylux Nail Polish, #254 Eternal Midnight - 0.5 Oz | CVS","","","CND","","","","10","109.90","10.99","0.00","0.00","5.00","5.50","0.55","0.0012","0.001194",""
"CARA-LN-PREM015","","","","639370098746","CND Vinylux Weekly Nail Polish - 111 Decadence, 0.5 Fl Oz","","","CND","","","","10","109.90","10.99","0.00","0.00","5.00","5.50","0.55","0.0012","0.001194",""
"CARA-LN-PREM015","","","","639370915395","I0123951 0.5 Oz Vinylux Nail Polish - 247 Splash of Teal","","","CND","","","","10","109.90","10.99","0.00","0.00","5.00","5.50","0.55","0.0012","0.001194",""
"CARA-LN-PREM015","","","","639370906102","CND Vinylux Weekly Nail Polish Rose Brocade 0.5 Fl Oz","","","CND","","","","10","109.90","10.99","0.00","0.00","5.00","5.50","0.55","0.0012","0.001194",""
"CARA-LN-PREM015","","","","639370000862","CND Vinylux Nail Polish - Cap & Grown 0.5 Oz","","","CND","","","","10","109.90","10.99","0.00","0.00","5.00","5.50","0.55","0.0012","0.001194",""
"CARA-LN-PREM015","","","","639370908779","CND - Vinylux Rouge Rite 0.5 Oz - #197","","","CND","","","","10","109.90","10.99","0.00","0.00","5.00","5.50","0.55","0.0012","0.001194",""
"CARA-LN-PREM015","","","","639370000831","CND Vinylux Long Wear Nail Polish Red * Devil RED #364 * 15ml","","","CND","","","","10","109.90","10.99","0.00","0.00","5.00","5.50","0.55","0.0012","0.001194",""
"CARA-LN-PREM015","","","","639370905488","CND Vinylux Weekly Nail Polish Clay Canyon 0.5 Fl Oz","","","CND","","","","10","109.90","10.99","0.00","0.00","5.00","5.50","0.55","0.0012","0.001194",""
"CARA-LN-PREM015","","","","71249242322","L Oreal Paris Colour Riche Nail Gold Dust Nail Color Sexy in Sequins 0.39 Fluid Ounce []","","","Loreal","","","","10","99.90","9.99","0.00","0.00","5.00","5.00","0.50","0.0012","0.001086",""
"CARA-LN-PREM015","","","","95008016184","Essie Nail Color, Flowerista - 0.46 Fl Oz","","","Essie","","","","9","89.91","9.99","0.00","0.00","5.00","4.50","0.50","0.0010","0.000977",""
"CARA-LN-PREM015","","","","639370924410","CND Vinylux Long Wear Nail Polish, #287 Arrowhead - 0.5 Oz | CVS","","","CND","","","","9","98.91","10.99","0.00","0.00","5.00","4.95","0.55","0.0010","0.001075",""
"CARA-LN-PREM015","","","","74170430356","Sally Hansen Insta-Dri - Melocoton","","","Sally Hansen","","","","9","89.91","9.99","0.00","0.00","5.00","4.50","0.50","0.0010","0.000977",""
"CARA-LN-PREM015","","","","74170430707","Sally Hansen Limited Edition Miracle Gel Nail Polish - 120 Life's a Peach","","","Sally Hansen","","","","9","89.91","9.99","0.00","0.00","5.00","4.50","0.50","0.0010","0.000977",""
"CARA-LN-PREM015","","","","639370908830","CND Vinylux Longwear Polish 18.0 ML PINK","","","CND","","","","9","98.91","10.99","0.00","0.00","5.00","4.95","0.55","0.0010","0.001075",""
"CARA-LN-PREM015","","","","639370099026","CND Vinylux Weekly Nail Polish - 139 Red Baroness, 0.5 Fl Oz","","","CND","","","","9","98.91","10.99","0.00","0.00","5.00","4.95","0.55","0.0010","0.001075",""
"CARA-LN-PREM015","","","","639370911823","CND Vinylux Weekly Nail Polish, Lavender Lace - 0.5 O","","","CND","","","","9","98.91","10.99","0.00","0.00","5.00","4.95","0.55","0.0010","0.001075",""
"CARA-LN-PREM015","","","","639370926315","I0106026 0.5 Oz Vinylux Weekly Nail Polish for Women - 308 Exquisite","","","CND","","","","9","98.91","10.99","0.00","0.00","5.00","4.95","0.55","0.0010","0.001075",""
"CARA-LN-PREM015","","","","639370098791","CND - Vinylux Gotcha 0.5 Oz - #116","","","CND","","","","9","98.91","10.99","0.00","0.00","5.00","4.95","0.55","0.0010","0.001075",""
"CARA-LN-PREM015","","","","639370905471","CND Vinylux Desert Poppy 0.5 Oz","","","CND","","","","9","98.91","10.99","0.00","0.00","5.00","4.95","0.55","0.0010","0.001075",""
"CARA-LN-PREM015","","","","639370911830","I0094446 Vinylux Weekly Nail Polish for Women, 217 Skin Tease - 0.5 Oz","","","CND","","","","8","87.92","10.99","0.00","0.00","5.00","4.40","0.55","0.0009","0.000955",""
"CARA-LN-PREM015","","","","74170430363","Nail Polish","","","Sally Hansen","","","","8","79.92","9.99","0.00","0.00","5.00","4.00","0.50","0.0009","0.000868",""
"CARA-LN-PREM015","","","","639370926605","CND Vinylux Nail Polish - Psychedelic 0.5 Oz","","","CND","","","","8","87.92","10.99","0.00","0.00","5.00","4.40","0.55","0.0009","0.000955",""
"CARA-LN-PREM015","","","","639370915388","CND Vinylux Weekly Nail Polish Palm Deco 0.5 Fl Oz","","","CND","","","","8","87.92","10.99","0.00","0.00","5.00","4.40","0.55","0.0009","0.000955",""
"CARA-LN-PREM015","","","","639370924366","CND Vinylux Nail Polish - Blue Moon 0.5 Oz","","","CND","","","","8","87.92","10.99","0.00","0.00","5.00","4.40","0.55","0.0009","0.000955",""
"CARA-LN-PREM015","","","","639370923451","CND Vinylux Nail Polish - Gypsy 0.5 Oz","","","CND","","","","8","87.92","10.99","0.00","0.00","5.00","4.40","0.55","0.0009","0.000955",""
"CARA-LN-PREM015","","","","639370098814","CND Vinylux Nail Color, #118 Grapefruit Sparkle - 0.5 Oz | CVS","","","CND","","","","8","87.92","10.99","0.00","0.00","5.00","4.40","0.55","0.0009","0.000955",""
"CARA-LN-PREM015","","","","639370098982","CND Vinylux Long Wear Nail Polish - 135 Cake Pop, 0.5 Fl Oz","","","CND","","","","8","87.92","10.99","0.00","0.00","5.00","4.40","0.55","0.0009","0.000955",""
"CARA-LN-PREM015","","","","639370098852","I0096980 0.5 Oz Vinylux Weekly Polish for Women, No.122 Lobster Roll","","","CND","","","","8","87.92","10.99","0.00","0.00","5.00","4.40","0.55","0.0009","0.000955",""
"CARA-LN-PREM015","","","","639370098661","CND - Vinylux Beau 0.5 Oz - #10","","","CND","","","","8","87.92","10.99","0.00","0.00","5.00","4.40","0.55","0.0009","0.000955",""
"CARA-LN-PREM015","","","","71249274309","Loreal Paris Extraordinaire Gel-Lacque 2 Gel-Color, 713 Bold Bordeaux, .39 fl oz","","","Loreal","","","","8","87.92","10.99","0.00","0.00","5.00","4.40","0.55","0.0009","0.000955",""
"CARA-LN-PREM015","","","","74170421125","Sally Hansen Salon Gel Polish Gel Nail Color Teal Time 0.14 Fl Oz","","","Sally Hansen","","","","8","71.92","8.99","0.00","0.00","5.00","3.60","0.45","0.0009","0.000782",""
"CARA-LN-PREM015","","","","74170412727","Coty Sally Hansen Triple Shine Nail Color 0.33 Oz","","","Sally Hansen","","","","8","71.92","8.99","0.00","0.00","5.00","3.60","0.45","0.0009","0.000782",""
"CARA-LN-PREM015","","","","639370922331","CND Essentials Care Pen Solar Oil","","","CND","","","","8","87.92","10.99","0.00","0.00","5.00","4.40","0.55","0.0009","0.000955",""
"CARA-LN-PREM015","","","","800897207069","NYX Professional Makeup TOTAL CONTROL PRO Drop Foundation 1.0 Count BROWN","","","NYX","","","","7","104.93","14.99","0.00","0.00","5.00","5.25","0.75","0.0008","0.001140",""
"CARA-LN-PREM015","","","","74170430370","Sally Hansen Insta-Dri - Color de u","","","Sally Hansen","","","","7","69.93","9.99","0.00","0.00","5.00","3.50","0.50","0.0008","0.000760",""
"CARA-LN-PREM015","","","","71249276877","Loreal Paris Extraordinaire Gel-Lacque 1-2-3 Nail Color, Absolutely Timeless, 0.39 Fluid Ounce","","","Loreal","","","","7","76.93","10.99","0.00","0.00","5.00","3.85","0.55","0.0008","0.000836",""
"CARA-LN-PREM015","","","","639370098708","I0096984 0.5 Oz Vinylux Weekly Polish for Women, Cityscape Roll","","","CND","","","","7","76.93","10.99","0.00","0.00","5.00","3.85","0.55","0.0008","0.000836",""
"CARA-LN-PREM015","","","","639370098654","CND Vinylux Weekly Nail Polish Rouge Red 0.5 Fl Oz","","","CND","","","","7","76.93","10.99","0.00","0.00","5.00","3.85","0.55","0.0008","0.000836",""
"CARA-LN-PREM015","","","","74170430219","Sally Hansen Complete Salon Manicure Nail Polish No. 709 Kashmir Valley 14ml","","","Sally Hansen","","","","7","69.93","9.99","0.00","0.00","5.00","3.50","0.50","0.0008","0.000760",""
"CARA-LN-PREM015","","","","639370911861","CND Vinylux Nail Color, #220 Aqua-Intance - 0.5 Oz","","","CND","","","","7","76.93","10.99","0.00","0.00","5.00","3.85","0.55","0.0008","0.000836",""
"CARA-LN-PREM015","","","","639370098883","CND - Vinylux Lilac Longing 0.5 Oz - #125","","","CND","","","","7","76.93","10.99","0.00","0.00","5.00","3.85","0.55","0.0008","0.000836",""
"CARA-LN-PREM015","","","","639370000848","I0107091 0.5 Oz Vinylux Nail Polish - 325 Baby Smile for Women","","","CND","","","","7","76.93","10.99","0.00","0.00","5.00","3.85","0.55","0.0008","0.000836",""
"CARA-LN-PREM015","","","","74170401622","Sally Hansen Salon Gel Polish Gel Nail Color 7.0 ML PINK","","","Sally Hansen","","","","7","62.93","8.99","0.00","0.00","5.00","3.15","0.45","0.0008","0.000684",""
"CARA-LN-PREM015","","","","74170417180","Coty Sally Hansen Gel Polish 1 Ea","","","Sally Hansen","","","","7","62.93","8.99","0.00","0.00","5.00","3.15","0.45","0.0008","0.000684",""
"CARA-LN-PREM015","","","","639370922348","CND Essentials Care Pen Rescuerxx","","","CND","","","","7","76.93","10.99","0.00","0.00","5.00","3.85","0.55","0.0008","0.000836",""
"CARA-LN-PREM015","","","","639370913315","CND Care Essentials Solar Oil","","","CND","","","","7","76.93","10.99","0.00","0.00","5.00","3.85","0.55","0.0008","0.000836",""
"CARA-LN-PREM015","","","","639370905501","CND Vinylux Weekly Nail Polish Mint Convertible 0.5 Fl Oz","","","CND","","","","6","65.94","10.99","0.00","0.00","5.00","3.30","0.55","0.0007","0.000716",""
"CARA-LN-PREM015","","","","74170422887","Sally Hansen Miracle Gel Shiny Top Coat - 0.5 fl oz","","","Sally Hansen","","","","6","59.94","9.99","0.00","0.00","5.00","3.00","0.50","0.0007","0.000651",""
"CARA-LN-PREM015","","","","71249218914","Loreal Nail Color #520 Safari Chic","","","Loreal","","","","6","65.94","10.99","0.00","0.00","5.00","3.30","0.55","0.0007","0.000716",""
"CARA-LN-PREM015","","","","639370915326","CND - Vinylux Blue Eyeshadow 0.5 Ox - #238","","","CND","","","","6","65.94","10.99","0.00","0.00","5.00","3.30","0.55","0.0007","0.000716",""
"CARA-LN-PREM015","","","","639370099156","CND Vinylux Long Wear Nail Polish - 154 Tropix, 0.5 Fl Oz","","","CND","","","","6","65.94","10.99","0.00","0.00","5.00","3.30","0.55","0.0007","0.000716",""
"CARA-LN-PREM015","","","","74170401585","Sally Hansen Salon Gel Polish Gel Nail Color 0.14 Oz","","","Sally Hansen","","","","6","53.94","8.99","0.00","0.00","5.00","2.70","0.45","0.0007","0.000586",""
"CARA-LN-PREM015","","","","74170401554","Sally Hansen Salon Gel Polish Gel Nail Color 7.0 ML PINK","","","Sally Hansen","","","","6","53.94","8.99","0.00","0.00","5.00","2.70","0.45","0.0007","0.000586",""
"CARA-LN-PREM015","","","","71249409145","L Oreal Paris Age Perfect Radiant Concealer Sienna 0.23 Fl Oz","","","Loreal","","","","5","69.95","13.99","0.00","0.00","5.00","3.50","0.70","0.0006","0.000760",""
"CARA-LN-PREM015","","","","81000002225","Pure Ice Nail Polish 222 All Night Long","","","Pure Ice","","","","5","39.95","7.99","0.00","0.00","5.00","2.00","0.40","0.0006","0.000434",""
"CARA-LN-PREM015","","","","639370926308","CND Vinylux Nail Polish - Soulmate 0.5 Oz","","","CND","","","","5","54.95","10.99","0.00","0.00","5.00","2.75","0.55","0.0006","0.000597",""
"CARA-LN-PREM015","","","","74170430660","Sally Hansen Complete Salon Manicure, Sheer Force Nail Polish, 0.5 oz","","","Sally Hansen","","","","5","49.95","9.99","0.00","0.00","5.00","2.50","0.50","0.0006","0.000543",""
"CARA-LN-PREM015","","","","639370000565","CND Vinylux Best Sellers 4 Pack Nail Polish","","","CND","","","","5","54.95","10.99","0.00","0.00","5.00","2.75","0.55","0.0006","0.000597",""
"CARA-LN-PREM015","","","","639370926322","CND Vinylux Nail Polish - Conquette 0.5 Oz","","","CND","","","","5","54.95","10.99","0.00","0.00","5.00","2.75","0.55","0.0006","0.000597",""
"CARA-LN-PREM015","","","","639370906133","CND Vinylux Indigo Frock 0.5 Oz","","","CND","","","","5","54.95","10.99","0.00","0.00","5.00","2.75","0.55","0.0006","0.000597",""
"CARA-LN-PREM015","","","","639370912783","CND Vinylux Long Wear Nail Polish - 226 Denim Patch, 0.5 Fl Oz","","","CND","","","","5","54.95","10.99","0.00","0.00","5.00","2.75","0.55","0.0006","0.000597",""
"CARA-LN-PREM015","","","","639370922218","I0107111 0.5 Oz Vinylux Nail Polish for Womens, 275 Jellied","","","CND","","","","5","54.95","10.99","0.00","0.00","5.00","2.75","0.55","0.0006","0.000597",""
"CARA-LN-PREM015","","","","71249274347","Loreal Paris Extraordinaire Gel-Lacque 1-2-3 Nail Color, Don't Shy Away, 0.39 Fluid Ounce","","","Loreal","","","","5","54.95","10.99","0.00","0.00","5.00","2.75","0.55","0.0006","0.000597",""
"CARA-LN-PREM015","","","","74170401608","Sally Hansen Salon Gel Polish Nail Color 0.25 Oz","","","Sally Hansen","","","","5","44.95","8.99","0.00","0.00","5.00","2.25","0.45","0.0006","0.000488",""
"CARA-LN-PREM015","","","","74170412598","Coty Sally Hansen Triple Shine Nail Color 0.33 Oz","","","Sally Hansen","","","","5","44.95","8.99","0.00","0.00","5.00","2.25","0.45","0.0006","0.000488",""
"CARA-LN-PREM015","","","","74170401646","Sally Hansen Salon Gel Polish Gel Nail Color 7.0 ML RED","","","Sally Hansen","","","","5","44.95","8.99","0.00","0.00","5.00","2.25","0.45","0.0006","0.000488",""
"CARA-LN-PREM015","","","","18515127525","CCA Industries Nutra Nail Gel Perfect Gel Color 1 Ea","","","CCA Industries","","","","5","34.95","6.99","0.00","0.00","5.00","1.75","0.35","0.0006","0.000380",""
"CARA-LN-PREM015","","","","71249215999","Loreal Paris Colour Riche Nail Color","","","Loreal","","","","4","43.96","10.99","0.00","0.00","5.00","2.20","0.55","0.0005","0.000478",""
"CARA-LN-PREM015","","","","639370915418","I0123948 0.5 Oz Vinylux Nail Polish - 249 Shells in Sand","","","CND","","","","4","43.96","10.99","0.00","0.00","5.00","2.20","0.55","0.0005","0.000478",""
"CARA-LN-PREM015","","","","639370922201","I0106019 0.5 Oz Vinylux Weekly Polish for Women, No.274 Taffy","","","CND","","","","4","43.96","10.99","0.00","0.00","5.00","2.20","0.55","0.0005","0.000478",""
